Attribute count,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature,Legend,mint,rank
9,Old,Ba Snapback,Sweat,No Trait,Wayfarers,Boots,Nz Old Jersey,Gold,Dosbrak,Jonah Lomu,3eWfp3P8ScTKkoi1Vj5U7qQtfLGTULLrozvz5FyS6ecs,131
8,Young,Headband,No Trait,Diamond Grill,No Trait,Egg Ball,Nz Old Jersey,Blue,Dosbrak,Jonah Lomu,33PwpxnVUyWgVUkQWk7qWiaEUtwRp6iHEZvpKB4mSGdB,132
8,Standard,Headband,No Trait,No Trait,Laser Eyes,Ball,Black Tie,Orange,Dosbrak,Jonah Lomu,7igdaub1HxJka6jy21tCidxoWrWUt6ZnjABc7HEnhKfF,133
8,Standard,No Trait,No Trait,Diamond Grill,Laser Eyes,Egg Ball,Nz Jersey,Blockasset,Dosbrak,Jonah Lomu,9VLSixLNXzcYRiFTvVBnWDma97M9iFFhSfzZMU5PqNKf,134
7,Old,Halo,No Trait,No Trait,No Trait,Boom Box,Nz Away Jersey,Black,Dosbrak,Jonah Lomu,8gLMLTAmvQfeqs6zo2kZpRx33U8cxY7Zfhhzf7hDkxWJ,135
6,Standard,No Trait,Bane,No Trait,No Trait,No Trait,Blue Suit,Orange,Dosbrak,Jonah Lomu,G8x6BrMv4gvEYjJMrJ9X3gpUvHV778ngDPQ9wY5ArPhG,136
7,Standard,No Trait,Bane,No Trait,No Trait,Boots,Solana Jersey,Black,Dosbrak,Jonah Lomu,3rL8NojmXXK9zvcDiF9mDwAGfdjP45vY6pfY5tnbrFkz,137
9,Standard,Headband,Sweat,Diamond Grill,No Trait,Fire Ball,Solana Jersey,Black,Dosbrak,Jonah Lomu,8nKj8PPpwqBCSKXi7XJ1FvKckefB9usqrhx29sZ3Dufx,138
8,Standard,Ba Snapback,Haka,No Trait,No Trait,Gold Chain,Black Tie,Orange,Dosbrak,Jonah Lomu,2zQcAhYdPLNQxRxZNfTYcC6hHHqhoxKFnmGpyufQDWPt,139
8,Old,No Trait,No Trait,Nz Mouth Guard,Eye Injury,Old Ball,Black Tie,Red,Dosbrak,Jonah Lomu,ARFKmwtoMRrQ1ZV7pDmgTucoaPcuA5sCaW1PZk1LprQK,140
8,Standard,Ba Snapback,No Trait,Solana Mouthguard,No Trait,Crown Ball,Black Tie,Red,Dosbrak,Jonah Lomu,AXJeUSp9RZ2CR5bxaSwfGL24H3BHpBosMtBc1mxS38hr,141
7,Standard,Halo,No Trait,No Trait,No Trait,Crown Ball,Black Tie,Orange,Dosbrak,Jonah Lomu,EJ8Fr2YD7wkkboHMmDiDbTWBwkfMoa4hEBwPot9YKHwr,142
7,Standard,No Trait,No Trait,No Trait,Eye Injury,Boom Box,Nz Old Jersey,Red,Dosbrak,Jonah Lomu,EKChy5ZRGA6PBpxUwQD9piYKKDBVCUQbYiTEUEfC94o6,143
8,Standard,Headband,Haka,No Trait,No Trait,Egg Ball,Black Tie,Purple,Dosbrak,Jonah Lomu,7CkuacHH35WL3giDeXUJ9W2rrTEtA75aGXxsLsCGaet5,144
8,Old,Hat,Sweat,No Trait,No Trait,Boom Box,Nz Jersey,Black,Dosbrak,Jonah Lomu,DAaVLBM8c7oaN9Hn7rfbnjXVuQdfoXjLxLbELB8TTpEY,145
9,Young,Headband,Sweat,Diamond Grill,No Trait,Egg Ball,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,Foo6JLMbtXRjYzWArFFmGqQdzpx2PAZ5f31EzQdFc1uB,146
9,Standard,Halo,No Trait,Nz Mouth Guard,Wayfarers,Gold Chain,Nz Away Jersey,Blockasset,Dosbrak,Jonah Lomu,CfN212aHG1Aq9CoTXDCF6Y3SQnx2xtV7Wg4LS4cgWoVK,147
7,Young,Halo,Haka,No Trait,No Trait,No Trait,Yellow Jersey,Gold,Dosbrak,Jonah Lomu,E3byGmotANQ8UTX1NTNub2naQ6bfXS4Lef9vxqkbmjSW,148
9,Standard,Headband,Haka,No Trait,Wayfarers,Boom Box,Shirt,Red,Dosbrak,Jonah Lomu,EGA2YBTZ7MdKHNnRZUdSsUSCD7jVHP94BtDk4pgFwqWt,149
8,Standard,Ba Snapback,No Trait,No Trait,Laser Eyes,Boom Box,Nz Jersey,Orange,Dosbrak,Jonah Lomu,4fj7YmV7egYBBU3iAy8DVYHL4X9maogBrGFYKm4wjGqH,150
8,Standard,Headband,No Trait,No Trait,Wayfarers,Egg Ball,Black Tie,Red,Dosbrak,Jonah Lomu,6KGamC9EEGFCsvUep1amCCjZ6xp1weMkDYopNHp8Erte,151
8,Old,No Trait,No Trait,Solana Mouthguard,Eye Injury,Boom Box,Nz Jersey,Purple,Dosbrak,Jonah Lomu,DwA6BaBjfshKEazayY1FocZFRbG6C64gsUh42Yuoi9b6,152
9,Standard,Hat,No Trait,Diamond Grill,Wayfarers,Ball,Blue Suit,Blockasset,Dosbrak,Jonah Lomu,GGjwSTq2uFgMwNh3yCt3ksAsVxoBGJ4THq1AEYBArs74,153
8,Standard,Halo,No Trait,Diamond Grill,No Trait,Nz Ball,Nz Old Jersey,Red,Dosbrak,Jonah Lomu,HDBGnhphYHu7nfvRoHP47EXiaRDLG1sQMaFQUyoh3Sha,154
7,Standard,No Trait,Bane,No Trait,No Trait,Ball,Nz Jersey,Purple,Dosbrak,Jonah Lomu,Eic4qVqKQ52f7XSNcJj3bdZgrGGY1TUohWFbCedkwXXN,155
8,Standard,Headband,No Trait,Solana Mouthguard,Laser Eyes,No Trait,Yellow Jersey,Blockasset,Dosbrak,Jonah Lomu,jsB9MYdJr9FUxKyWckJK67bKA1ay6yxAKF5Fbi8NWn3,156
8,Young,No Trait,No Trait,Nz Mouth Guard,Laser Eyes,Boots,Nz Away Jersey,Gold,Dosbrak,Jonah Lomu,AV4M6FE7cqayyfGBK2qM2Z4oB9mPeEVcni96JRCdpkgE,157
7,Old,No Trait,No Trait,Solana Mouthguard,No Trait,Boom Box,Shirt,Blue,Dosbrak,Jonah Lomu,9zEyQ3yAKEuVz64ZS3THZwzCv48gJQDxGeroG9TaR1VU,158
9,Standard,No Trait,Sweat,Solana Mouthguard,Laser Eyes,Nz Ball,Solana Jersey,Gold,Dosbrak,Jonah Lomu,DC2Jw68gc7XTkNY459uLn82y9tvJoReyBKrTj2zngkXg,159
7,Standard,No Trait,No Trait,No Trait,Laser Eyes,Crown Ball,Black Tie,Red,Dosbrak,Jonah Lomu,BVJp3QGkSfs6B7b4Bj8Kg6T81gWUZRWst9hvrzXhs1GS,160
6,Standard,No Trait,Bane,No Trait,No Trait,No Trait,Solana Jersey,Red,Dosbrak,Jonah Lomu,oKGWQLUMqBx4gjCGH1C6bhAEDeePYm3wG18YHQiTVTA,161
9,Standard,No Trait,Sweat,Diamond Grill,Eye Injury,Ball,Nz Old Jersey,Orange,Dosbrak,Jonah Lomu,7q3jZmizfp2PNBuvnbUVafTsByykQz26JJEeW8aFNpww,162
8,Standard,No Trait,Haka,No Trait,Eye Injury,Fire Ball,Nz Old Jersey,Blockasset,Dosbrak,Jonah Lomu,8NfXBkFsidN66GqKkbxLxWYXPKtm2eF7m3FXY38JcXA6,163
8,Old,Headband,Haka,No Trait,No Trait,Boom Box,Cm Jersey,Orange,Dosbrak,Jonah Lomu,F4kMuNseJX3S56UXZ8p7dvMLmwt7RyaouwMpZadh4tgy,164
6,Standard,No Trait,Bane,No Trait,No Trait,No Trait,Solana Jersey,Orange,Dosbrak,Jonah Lomu,GrCZgf55LSJZ4C7QdgVvCPBULArtnwQGTRwWVoN7xpjB,165
8,Standard,No Trait,No Trait,Diamond Grill,Wayfarers,Boots,Nz Away Jersey,Gold,Dosbrak,Jonah Lomu,2DWUgPQf6KZz1xV65NJr7RrWKkerJv2fmomp5HmeKqnt,166
8,Old,Ba Snapback,Haka,No Trait,No Trait,Old Ball,Black Tie,Blue,Dosbrak,Jonah Lomu,83d3GcrAdYmS2pCCjVT15XgkCfUpBfyLDDyuf5So2igs,167
8,Old,Halo,No Trait,Nz Mouth Guard,No Trait,Ball,Shirt,Gold,Dosbrak,Jonah Lomu,DeqzXUhpPTwQvrNnVkekuoGsao6nv9cYvABweyUptyeW,168
8,Standard,No Trait,Haka,No Trait,Laser Eyes,Boom Box,Nz Jersey,Red,Dosbrak,Jonah Lomu,rupTNeFXhkhmqBThpYrTooPVxiffMT79GJreEeSGWKk,169
7,Old,No Trait,No Trait,No Trait,Eye Injury,Egg Ball,Black Tie,Orange,Dosbrak,Jonah Lomu,BZPYHuqScqJXyYaVcyX3oNQhUp5HGzBm7oMB7hU1fdvM,170
8,Old,Halo,Haka,No Trait,No Trait,Ball,Yellow Jersey,Gold,Dosbrak,Jonah Lomu,9JfogbCZ4k2XU4ZznR76i2URwJMxkcmosZoSbsKnc5Us,171
8,Standard,Headband,Haka,No Trait,No Trait,Boom Box,Cm Jersey,Purple,Dosbrak,Jonah Lomu,G6jwGoGEhThd4Z8AcYEZEBgq5CcdHUqgkbvG93LmDHwJ,172
8,Standard,Hat,Haka,No Trait,No Trait,Boom Box,Shirt,Red,Dosbrak,Jonah Lomu,Cghs1n7wqBTAAyeUPXp1S2WiKR2YZ1NvdW66F186LYBQ,173
7,Old,No Trait,No Trait,Nz Mouth Guard,No Trait,Boom Box,Cm Jersey,Red,Dosbrak,Jonah Lomu,8kD5iujzG7Ev1CKRutv6FovRh69jfwAVE5AYm4YkYWhu,174
6,Young,Hat,No Trait,No Trait,No Trait,No Trait,Black Tie,Red,Dosbrak,Jonah Lomu,Dko5ZKWmS3VYmV8VLm9tUaVtDqU9peHqqG6wbKjFML6z,175
8,Standard,No Trait,Sweat,Diamond Grill,Wayfarers,No Trait,Nz Old Jersey,Purple,Dosbrak,Jonah Lomu,HKS8MoquF1QuHcNLPYR4ZwWAcG9Xg5Y7ZyuZpjyTERFR,176
7,Old,Headband,No Trait,No Trait,No Trait,Boom Box,Blue Suit,Black,Dosbrak,Jonah Lomu,2USvnyxc17W6X9hFX3XjcgTN9PdPJNLaqqQUmA3qZjtf,177
9,Standard,Headband,Sweat,Diamond Grill,No Trait,Egg Ball,Cm Jersey,Red,Dosbrak,Jonah Lomu,yhiqiEPQAbKBoDaK1mgpZdXmq4VYL1zwi8XFCHDKdRn,178
7,Young,No Trait,No Trait,No Trait,Wayfarers,Boom Box,Shirt,Black,Dosbrak,Jonah Lomu,HY8MMFZjxmfzDrUgevCBPmDDJed4VprmvCLfV6NfBKqx,179
8,Standard,Ba Snapback,No Trait,Solana Mouthguard,No Trait,Fire Ball,Nz Jersey,Gold,Dosbrak,Jonah Lomu,BVjnu5XuBnx8jJCiJMhAMjsfCVheDJ8856sDMpbF2KBp,180
7,Old,Hat,No Trait,No Trait,No Trait,Crown Ball,Black Tie,Orange,Dosbrak,Jonah Lomu,2ZhKtzhoqkFJrHjkoB7hUwGWC8Z4rp33XhWEmymPSmFv,181
9,Old,Halo,Sweat,No Trait,Wayfarers,Fire Ball,Cm Jersey,Black,Dosbrak,Jonah Lomu,BxJJwBsY2yoAgzVibb9uUcNzqmgM4mAvTyYWD3sG2P4Y,182
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,Egg Ball,Black Tie,Red,Dosbrak,Jonah Lomu,HBmK75Ueg7Q2dymcR34LBRwSjPxy8skNyUGGoo3NUv2,183
7,Standard,No Trait,No Trait,Nz Mouth Guard,No Trait,Boots,Black Tie,Red,Dosbrak,Jonah Lomu,EYJcPVNP97axah1KSq57WEcBiMXEBPnanCCVdrMPF8QH,184
6,Old,No Trait,No Trait,Diamond Grill,No Trait,No Trait,Blue Suit,Gold,Dosbrak,Jonah Lomu,e6nBUMPzxa9yzvw97iXuLnWXjinF9Ro34aRTKngfNRb,185
8,Standard,Headband,No Trait,No Trait,Wayfarers,Nz Ball,Black Tie,Black,Dosbrak,Jonah Lomu,CpSk78P7VYUf49D5j8XC6JRwxru8gqJQn2Z5TUP36nZs,186
8,Standard,No Trait,Haka,No Trait,Eye Injury,Nz Ball,Black Tie,Purple,Dosbrak,Jonah Lomu,3ZdxD3fwVn16ZNCMWuooWvAnBDjkMdzicJ8rX3AFE7vY,187
7,Young,No Trait,No Trait,No Trait,Eye Injury,Boom Box,Solana Jersey,Red,Dosbrak,Jonah Lomu,7TvfwX4ryafRheDSgxbDvmHSWgHyBFYjEGMqwBdsyHxJ,188
7,Standard,Hat,No Trait,No Trait,Wayfarers,No Trait,Black Tie,Blue,Dosbrak,Jonah Lomu,5pViiZWXZJcgapFcobHHXxMLQ1iYX6TRyZixfUpMNxat,189
7,Standard,No Trait,No Trait,Diamond Grill,No Trait,Nz Ball,Blue Suit,Gold,Dosbrak,Jonah Lomu,GiaVYKajSsWmbcomRq31b4tHepfmj68zgD9b27S7sD98,190
8,Standard,Ba Snapback,No Trait,No Trait,Wayfarers,Boom Box,Cm Jersey,Black,Dosbrak,Jonah Lomu,2xKheiqVG6yre5AtGLVyTkxtnPQSZ3FLNij5aKDjEQYZ,191
8,Old,Headband,Haka,No Trait,No Trait,Crown Ball,Nz Old Jersey,Gold,Dosbrak,Jonah Lomu,6PpUQ7YmbGVxMZjVYQK3pptqnrpmnH79QadURKv6J2nJ,192
9,Old,Ba Snapback,No Trait,Diamond Grill,Wayfarers,Boots,Yellow Jersey,Red,Dosbrak,Jonah Lomu,4JmbCqP375tDJoSUH3HqUysQRPEkA8h7VPhpQEfSbnFc,193
7,Standard,No Trait,No Trait,Solana Mouthguard,No Trait,Crown Ball,Black Tie,Orange,Dosbrak,Jonah Lomu,HzkTRWmhNjfdCG9jjQpnYLr1HtrD2BnUVe5td2Xepitd,194
7,Old,No Trait,No Trait,No Trait,Eye Injury,Boom Box,Shirt,Orange,Dosbrak,Jonah Lomu,83pj81Wycik2LmaNzHQPrCLMWRZ3BsAV4Jhvvm7t5fFK,195
8,Old,Ba Snapback,Haka,No Trait,No Trait,Boots,Nz Old Jersey,Gold,Dosbrak,Jonah Lomu,GUzGz9UBv2vt54ttuL36aVhSrceaoobEssHoe6t3YioU,196
8,Standard,Hat,Haka,No Trait,No Trait,Old Ball,Black Tie,Orange,Dosbrak,Jonah Lomu,J2iKsJvcDwdNNLQfnJ7A89fTbrzb13C5DuctsMLYnr2T,197
8,Standard,Headband,No Trait,No Trait,Wayfarers,Gold Chain,Nz Old Jersey,Blockasset,Dosbrak,Jonah Lomu,dRqoueCJJ8EsVxzNxEwfbbmTWjWyXznK4iQNguTw21D,198
7,Standard,No Trait,No Trait,Diamond Grill,No Trait,Nz Ball,Cm Jersey,Gold,Dosbrak,Jonah Lomu,5wAJVR3ftdJdWPrpHqATa8483jMbZj5F2XmsQq4j51s1,199
7,Standard,No Trait,No Trait,Nz Mouth Guard,No Trait,Boom Box,Cm Jersey,Black,Dosbrak,Jonah Lomu,48cNc5WKA4pP184qF5zrjDjXHbyrYC4NnUyVNXB9nZuu,200
9,Old,Halo,No Trait,Nz Mouth Guard,Laser Eyes,Boots,Cm Jersey,Purple,Dosbrak,Jonah Lomu,J6fjABzxd16eLPhSqxrCzXFy4sUSwcgmUqQKgALUXVPf,201
7,Old,No Trait,No Trait,No Trait,Wayfarers,Crown Ball,Black Tie,Blue,Dosbrak,Jonah Lomu,3Wvacuv1Ah168zUoqza2fsBbQ8FDtmdYC8kPENnDZthF,202
9,Standard,Ba Snapback,No Trait,Diamond Grill,Laser Eyes,Crown Ball,Solana Jersey,Blue,Dosbrak,Jonah Lomu,EsBLLyu5aoUK7yy2UzoRSunEyjophdQevUuEpeeN22nC,203
7,Standard,Halo,No Trait,No Trait,Wayfarers,No Trait,Nz Old Jersey,Blockasset,Dosbrak,Jonah Lomu,BDGMLtVmBAznUvxE3hj2qQBdvK3yQ6BeKZ3Q6rb74yTf,204
8,Old,No Trait,Haka,No Trait,Eye Injury,Boom Box,Nz Jersey,Black,Dosbrak,Jonah Lomu,GBi1v5S1L3JnMAW7ZSFEDpam7rAhBjp9XYXMCQQ1W4rY,205
7,Old,No Trait,Haka,No Trait,Wayfarers,No Trait,Black Tie,Purple,Dosbrak,Jonah Lomu,k6BgEbQbKtafP7Zgqw4JL2umUBkm8yiAEkBXV5oELop,206
8,Young,No Trait,No Trait,Diamond Grill,Wayfarers,Gold Chain,Blue Suit,Red,Dosbrak,Jonah Lomu,9Fk7Trz57M1Ed6z4zt75wcyusVnv5SS7PXa89mNP4usy,207
8,Old,Ba Snapback,No Trait,Solana Mouthguard,No Trait,Ball,Nz Old Jersey,Blockasset,Dosbrak,Jonah Lomu,AAuXWrUjqFDAUbu21bGaQJsnR6VqdQsdLxw2AZxULckF,208
9,Standard,Halo,No Trait,Nz Mouth Guard,Wayfarers,Fire Ball,Cm Jersey,Red,Dosbrak,Jonah Lomu,AxQ9y6bDFPxJcrd9XKbiUjCqmwPExSYTtHXtHo9m5Zhb,209
8,Old,Halo,Haka,No Trait,No Trait,Gold Chain,Solana Jersey,Blockasset,Dosbrak,Jonah Lomu,5FMna27EbQ3KY3W98GkfBPRDSopKpCc63giNoNkjRCQv,210
7,Old,Headband,No Trait,No Trait,No Trait,Boom Box,Solana Jersey,Black,Dosbrak,Jonah Lomu,39LtYYwei4PZYfioGUMCJ8nzcrYwdCmEx8hBWqsTKqhN,211
7,Standard,No Trait,Haka,No Trait,No Trait,Egg Ball,Black Tie,Black,Dosbrak,Jonah Lomu,92JYaxQ5SuwTbFYm3wPoTNSfHwpkSYiW2tWetarJgsD,212
7,Old,No Trait,No Trait,No Trait,Wayfarers,Nz Ball,Black Tie,Purple,Dosbrak,Jonah Lomu,6ghUYCxUHWqS7xzRm56cDceGA64PRDtJpS1PdydYoGBz,213
8,Young,Ba Snapback,No Trait,No Trait,Laser Eyes,Ball,Blue Suit,Blockasset,Dosbrak,Jonah Lomu,BhqHggVsGqeyLRB42LeBuExCvFRHGHKCXKDPy4m61kRA,214
6,Young,No Trait,No Trait,No Trait,No Trait,Fire Ball,Blue Suit,Gold,Dosbrak,Jonah Lomu,7hdq2gJRuyGWwuEtzs3CZLgXAfHUN1ouSwmTobKhGFw3,215
6,Young,No Trait,No Trait,No Trait,No Trait,Boom Box,Nz Away Jersey,Purple,Dosbrak,Jonah Lomu,BwHqWdAH7WKgTTMvJze2YXXwQF22D7wTtdn7XGfgNTZM,216
7,Old,No Trait,Haka,No Trait,No Trait,Boom Box,Shirt,Orange,Dosbrak,Jonah Lomu,CxRps8FECiTTiMuPKSAv1GyvmVSy8v2NR4jmBx19iDhp,217
9,Young,Halo,No Trait,Nz Mouth Guard,Wayfarers,Gold Chain,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,2RQtd98Qgzv8Y7hW3jFbA5K8C7XdGBQuhwwXVHn6NGsT,218
8,Old,Headband,No Trait,No Trait,Laser Eyes,Boots,Shirt,Blockasset,Dosbrak,Jonah Lomu,CE5E61BxGiMSTWMe9vt5D8NKUNn6oiJroMu22uTo75Fr,219
8,Standard,Ba Snapback,No Trait,Diamond Grill,No Trait,Fire Ball,Nz Jersey,Purple,Dosbrak,Jonah Lomu,C4ibvBja3wVq9Lsj1E31L6vap4nDFzzrJCPH3PTsBXkM,220
7,Standard,Headband,No Trait,No Trait,No Trait,Boom Box,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,7suRvsNd91mz3N4vcuG3Mq83XfgpAzcoWGiu2P14Rmpd,221
7,Standard,Hat,No Trait,No Trait,No Trait,Boom Box,Solana Jersey,Blue,Dosbrak,Jonah Lomu,zjt9yvtAREtrVoPpuAwt5yEzQyZWEHj5a8GdiSqNLFr,222
7,Standard,Hat,No Trait,No Trait,No Trait,Boom Box,Nz Away Jersey,Black,Dosbrak,Jonah Lomu,3Jdm4oP5tgZUHmtLsXNgdQYTR33WPtjXhuWKgLdxbAi3,223
7,Standard,Hat,No Trait,No Trait,No Trait,Boom Box,Nz Away Jersey,Orange,Dosbrak,Jonah Lomu,5onypEBeACERskpmS1F2hR8sWBueqNmjQCzbfP1orAtf,224
9,Standard,Ba Snapback,Haka,No Trait,Wayfarers,Crown Ball,Yellow Jersey,Gold,Dosbrak,Jonah Lomu,8DMRvmRThrkgDga8nFX4kwJ68N8xtT1rtgKsV8Cwd9Ed,225
9,Young,Ba Snapback,Sweat,No Trait,Laser Eyes,Gold Chain,Nz Jersey,Purple,Dosbrak,Jonah Lomu,DrEYJ1PcJqSmoxYQ3g8MAoeyXdG5TVeAh7Xz916mU64L,226
8,Standard,Headband,No Trait,Diamond Grill,No Trait,Nz Ball,Nz Old Jersey,Black,Dosbrak,Jonah Lomu,DsqAUpToA1i7R7VHkSNqUv2d9Cmf7CNSfjB2kZHSvzNf,227
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,Nz Ball,Black Tie,Orange,Dosbrak,Jonah Lomu,7TNeHXL7z3wxkwvkudD3bdv79kovtkAykHJBUHtjmpTp,228
8,Young,Headband,No Trait,No Trait,Wayfarers,Crown Ball,Yellow Jersey,Blockasset,Dosbrak,Jonah Lomu,GWXrQYkqWHCM2M44tBFNP33yp9ad7JMPMTwej1hJA8pF,229
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Boom Box,Blue Suit,Purple,Dosbrak,Jonah Lomu,CoQUP3ohNVQXexzsvstKF4Q6vhAyyZEpzGu5HW4NzuAc,230
8,Young,Headband,No Trait,Nz Mouth Guard,No Trait,Egg Ball,Solana Jersey,Blockasset,Dosbrak,Jonah Lomu,GbjF9txDB5Dyezy3YfzbjHjL3ho4XedSqUrdzAZq3SCY,231
6,Young,No Trait,No Trait,No Trait,No Trait,Old Ball,Black Tie,Orange,Dosbrak,Jonah Lomu,CxNdqNgBZdZHUumuDocxdL8JaJSTZoWaFmvaqA7msJzy,232
8,Young,Halo,Haka,No Trait,No Trait,Gold Chain,Yellow Jersey,Red,Dosbrak,Jonah Lomu,DX7cwB31FSwuKAHHbreUEZH2XfBV7peJi2uERD3Lg3wP,233
9,Young,No Trait,Sweat,Solana Mouthguard,Wayfarers,Crown Ball,Nz Old Jersey,Black,Dosbrak,Jonah Lomu,Hiwq8fLwFSKcXUSRQEL79E9ncC8Cy1wucUBnoeTwGheF,234
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,Boom Box,Nz Away Jersey,Black,Dosbrak,Jonah Lomu,3zoaB1agPSv4Dymu3SP2wA4ev93zv917enxzqiRJCvyN,235
8,Young,No Trait,No Trait,Diamond Grill,Wayfarers,Egg Ball,Cm Jersey,Blue,Dosbrak,Jonah Lomu,2MeS7mP3ZaYtTT3j1CRs59GSNsD8ejXi3jGXU6KMsmzJ,236
9,Standard,Headband,Sweat,Solana Mouthguard,No Trait,Ball,Nz Away Jersey,Blockasset,Dosbrak,Jonah Lomu,A7ekU8bi3b8gizvDPW1tzP4MUMRjtTKdQPeNYdhVUi9w,237
8,Standard,Hat,No Trait,No Trait,Wayfarers,Gold Chain,Blue Suit,Gold,Dosbrak,Jonah Lomu,ACZVjxuunvix9rCKNPaExTaipn18cFLf7aB4SH6Szz7t,238
9,Standard,Hat,No Trait,Nz Mouth Guard,Laser Eyes,Gold Chain,Blue Suit,Blue,Dosbrak,Jonah Lomu,3KP2yAL3gR7gp3ad6KdeEE2QnqYjRtCJUGYJ4aQZa8zm,239
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Boom Box,Blue Suit,Red,Dosbrak,Jonah Lomu,FymNPorvozzBvhp7Xz6b48TDd9eooDpFTmGqZGzYPwJy,240
7,Standard,No Trait,No Trait,No Trait,Eye Injury,Old Ball,Black Tie,Black,Dosbrak,Jonah Lomu,GLnsguv3Jshy2YhigTkzZzYEvG1QFXvoKZSBoor3wXV4,241
6,Old,No Trait,No Trait,No Trait,No Trait,Boom Box,Shirt,Purple,Dosbrak,Jonah Lomu,Fesboj2UDq6Z8FqaMbSoHjsr9Bh9ouUJ7NXBE5x6JSVN,242
7,Standard,No Trait,Haka,No Trait,No Trait,Boom Box,Blue Suit,Red,Dosbrak,Jonah Lomu,4LRZU3bYd7bnuYMJFcVvMS3NE9uNfhTLJpxUaLyy9bi6,243
9,Standard,Halo,No Trait,Nz Mouth Guard,Wayfarers,Crown Ball,Nz Old Jersey,Black,Dosbrak,Jonah Lomu,7kiQEwWjYubGjPaCLrggp5PuG5gMTtQ7utRs4VY9Pewv,244
8,Old,Hat,No Trait,Solana Mouthguard,No Trait,Ball,Blue Suit,Gold,Dosbrak,Jonah Lomu,6QqUdaDNSdputCNkrRaoQXLZj7bPJpCc2cSmVAM34Kpa,245
8,Standard,Halo,No Trait,Diamond Grill,No Trait,Ball,Shirt,Black,Dosbrak,Jonah Lomu,GJDMzCeQDhtPR3xfmY5HGyxUweQBsiNsJFuR61CJNHiR,246
9,Standard,Halo,No Trait,Nz Mouth Guard,Laser Eyes,Crown Ball,Cm Jersey,Orange,Dosbrak,Jonah Lomu,3NRbNbWanh9B3zNFwYEB3b1BoRd3n5FxsdpCLXBy6CK5,247
8,Standard,No Trait,No Trait,Solana Mouthguard,Laser Eyes,Egg Ball,Solana Jersey,Blockasset,Dosbrak,Jonah Lomu,3r4xUnLF9fZ78U1acxATUv7vHhwqvoXPQ4RT8xjorSKD,248
7,Young,No Trait,No Trait,Diamond Grill,No Trait,Ball,Nz Old Jersey,Black,Dosbrak,Jonah Lomu,4pCrMx7Cx85U8YFSBKX6pdr5LdLS54db3vXHuUdXrH4T,249
8,Old,Headband,No Trait,Diamond Grill,No Trait,Gold Chain,Solana Jersey,Red,Dosbrak,Jonah Lomu,2WtDEcQubePWLR9rQENnqUcQhzy2mypgE2gVXkzEwTcz,250
8,Standard,Ba Snapback,No Trait,Nz Mouth Guard,No Trait,Fire Ball,Nz Old Jersey,Black,Dosbrak,Jonah Lomu,B5jWbHELgSjUB8jg3gF3d9N79ai8iXV5Dv6kMp8ZQTpW,251
8,Standard,Headband,No Trait,Diamond Grill,No Trait,Gold Chain,Nz Away Jersey,Purple,Dosbrak,Jonah Lomu,CNBbUrPPPDYzMrfep3GsE2Lr3EYW1E6jFgMaqZrFxm92,252
9,Old,Headband,Sweat,Nz Mouth Guard,No Trait,Fire Ball,Nz Jersey,Orange,Dosbrak,Jonah Lomu,C6YifSDSqq3h9F8SjBT7Yyy7jDqHPZEfFZzqFFSg7W1k,253
9,Standard,Headband,No Trait,Nz Mouth Guard,Laser Eyes,Old Ball,Nz Old Jersey,Orange,Dosbrak,Jonah Lomu,73Px3soTc1jeRofLnRYDttbR8Je3bQz9xD8vMQ9fdzub,254
8,Old,Ba Snapback,No Trait,No Trait,Laser Eyes,Nz Ball,Nz Jersey,Gold,Dosbrak,Jonah Lomu,8wR9brvVjvVL7Rwm9GfA5k8osFDqCgszWw7gMZX2pdSy,255
8,Young,No Trait,No Trait,Nz Mouth Guard,Eye Injury,Nz Ball,Shirt,Blockasset,Dosbrak,Jonah Lomu,CnUYsPNPYWJwM9Sihw4154bKnsLyzt4tzKPUrda7PJ2V,256
8,Young,Hat,Haka,No Trait,No Trait,Egg Ball,Nz Jersey,Gold,Dosbrak,Jonah Lomu,FtwvhfpMyPAgYUH1JoY6DBSxLZa3LTiuC5nBorJ8k4Es,257
9,Standard,Hat,Haka,No Trait,Wayfarers,Gold Chain,Nz Jersey,Gold,Dosbrak,Jonah Lomu,GjuXrXu4QLZG1QniKLM66nF7B3CNU5o4YCMccLbxJb4B,258
10,Standard,Headband,Sweat,Solana Mouthguard,Laser Eyes,Crown Ball,Solana Jersey,Red,Dosbrak,Jonah Lomu,GxxgdaUr2JbokDnT6B8cKKr4rPiZhPK3R5tgP9qMMuC3,259
7,Standard,No Trait,Haka,No Trait,No Trait,Boom Box,Cm Jersey,Orange,Dosbrak,Jonah Lomu,BjTWHMmGm81KGiNAp412XhxN6PUE1eVDdX3b3PdB3WgX,260
