Attribute count,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature,Legend,mint,rank
8,Standard,Title Crown,No Trait,No Trait,Laser Eyes,European Trophy,Red Jersey,Orange,Dosbrak,Wayne Rooney,Ag4NCr5rBwaHHHB7Abu2KNcSWiw6chXuy9aJSfXTQx4t,130
9,Standard,Ba Snapback,No Trait,Diamond Grill,Wayfarers,Boot Award,Red Jersey,Black,Dosbrak,Wayne Rooney,9YUPN6YxcFJM3HQM48DXsckfnjYo3qbfX6NkPKrQ49qs,131
7,Young,No Trait,Ad Beard,No Trait,No Trait,Pigskin Ball,White Jersey,Black,Dosbrak,Wayne Rooney,7XDQmSJtEsXiaQ5ynS7Aqh4dkBaGP7TyBCTWJGPkG7gQ,132
8,Standard,No Trait,Sweat,Gold Mouthguard,No Trait,Boot Award,Managers Jacket,Black,Dosbrak,Wayne Rooney,2W2FQ8gBECWXT6RTaHqtsWJK4JMeGgC2Te3uzZofbz58,133
8,Young,Winner Hat,No Trait,Gold Mouthguard,No Trait,League Trophy,Red Jersey Torn,Team,Dosbrak,Wayne Rooney,4ketLNffW9bfSLwWrTMDtUsHo4A8Rer13KL4Zy8VRjnk,134
8,Standard,Ba Snapback,Ad Beard,No Trait,No Trait,Fire Ball,Black Jersey,Black,Dosbrak,Wayne Rooney,97BgvJakj84oM2ee95oYbg7gU61X9BWWgLtP5cjU37k,135
7,Standard,No Trait,Ad Beard,No Trait,No Trait,Pigskin Ball,Blue Jersey,Orange,Dosbrak,Wayne Rooney,4552ES28Q7aXiHZApnabeFtFn42HhnLceppH9NgScbau,136
8,Standard,No Trait,No Trait,Diamond Grill,Bloody Eye,Boot Award,Black Jersey,Black,Dosbrak,Wayne Rooney,FcW1vu8hKkPzu5ji98immXb7xS3XLXW9VZESuWYYUdi6,137
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,Boot Award,Patriot Flag,Green,Dosbrak,Wayne Rooney,6haDY25Wmma8yAy1FbdJkoQEgmcMrMZvcJg8WxH1gpgb,138
7,Old,No Trait,No Trait,No Trait,Laser Eyes,European Trophy,Training Hoodie,Red,Dosbrak,Wayne Rooney,F9RmmX4EUhVgnGL4jynqNwgFxzZ8pW116zsT3sSBEEfb,139
8,Standard,Ba Snapback,Ad Beard,No Trait,No Trait,Captain Armband,Black Jersey,Blue,Dosbrak,Wayne Rooney,HpEK63WpCVBjgvfC1qdhWBxktp2F6mMKQyPFqMNE9iNm,140
6,Young,No Trait,England Paint,Diamond Grill,No Trait,No Trait,No Trait,Orange,Dosbrak,Wayne Rooney,73TkBp3SEZZLCESMAYDa9cv5TyHuAYRjuGCUyPRpJ6Ux,141
8,Standard,No Trait,Ad Beard,No Trait,Wayfarers,Captain Armband,Black Jersey,Blue,Dosbrak,Wayne Rooney,zAtTd1RAEYb6f4ZSuDNnAebYrvT7yHMaQU3exhm1MWw,142
8,Standard,Title Crown,England Paint,Gold Mouthguard,Bloody Eye,No Trait,No Trait,Green,Dosbrak,Wayne Rooney,8zjE24MjyiRbu1YSECxuEJFr9nQpXEq3byLcHT7HTQSP,143
7,Standard,No Trait,England Paint,Diamond Grill,Bloody Eye,No Trait,No Trait,Red,Dosbrak,Wayne Rooney,EbevtDQKWBi2T1GD9n2BtR1yoFNXVqbXTJvvqxGcWJjN,144
9,Old,Ba Snapback,Sweat,No Trait,Wayfarers,Boot Award,Red Jersey Torn,Green,Dosbrak,Wayne Rooney,Dh9PZo3GtC2uDWV2CYMkx3kbLajQF7u5zU5vooUMewUV,145
8,Standard,Wooly Hat,Ad Beard,No Trait,Wayfarers,No Trait,Red Jersey,Red,Dosbrak,Wayne Rooney,6ymmQQKPE7D4kRtHxS6ZnfHUp1oqAQQqW2w1zPeL8QU2,146
8,Standard,Winner Hat,No Trait,No Trait,Bloody Eye,European Trophy,Training Hoodie,Red,Dosbrak,Wayne Rooney,AKNptPrRsy58HWV38poxHNWiboM6vMcM3Wz2ZnfBUwjj,147
6,Young,No Trait,England Paint,Diamond Grill,No Trait,No Trait,No Trait,Black,Dosbrak,Wayne Rooney,4h3NxBaArHuHCPuYqWGoVnnyphrZo6Kbr92m9QsyCdfH,148
8,Young,Winner Hat,England Paint,Medal,Bloody Eye,No Trait,No Trait,Red,Dosbrak,Wayne Rooney,79D55ZfFNC6oR5cWBpozbe8wPqVTECu9XQ2nKn3r3jZB,149
8,Standard,Winner Hat,No Trait,No Trait,Wayfarers,European Trophy,Red Jersey Torn,Green,Dosbrak,Wayne Rooney,6THG4C8q4HYhHerbnbC8QJUGK2umDzcw1Hc36S6UutQA,150
7,Standard,No Trait,England Paint,Medal,Bloody Eye,No Trait,No Trait,Blockasset,Dosbrak,Wayne Rooney,81cQjXce661xgEi58feMA2E2FLP7Eq99JPNJk1oGfMKR,151
9,Standard,Ba Snapback,Sweat,Gold Mouthguard,No Trait,Boot Award,Suit,Orange,Dosbrak,Wayne Rooney,2kStCYUp8NWoaEqANjqwFyCPGR5cqqPVxDJwbodoJobX,152
6,Standard,No Trait,Ad Beard,No Trait,No Trait,No Trait,Suit,Red,Dosbrak,Wayne Rooney,3KcEx3P14iZWtK5vimJQ33zdqfLtSU3ipVjsT73DoSug,153
5,Young,No Trait,England Paint,No Trait,No Trait,No Trait,No Trait,Team,Dosbrak,Wayne Rooney,GGu81uCtB5MPdSDTF2oKQnfvUYu9Dr9B1bba2MFSc3xh,154
6,Old,No Trait,No Trait,No Trait,No Trait,European Trophy,Managers Jacket,Black,Dosbrak,Wayne Rooney,GtEWBn5S7Syi4PozpABVvC9T88MywqTzgbAEMnPpFXsa,155
9,Standard,Winner Hat,Sweat,No Trait,Wayfarers,Boot Award,Training Hoodie,Red,Dosbrak,Wayne Rooney,C2zZrJyJKJj92Hvmqe6WoKvkP8VNfwqd2RqGdCzD76gb,156
7,Young,Title Crown,England Paint,No Trait,Wayfarers,No Trait,No Trait,Red,Dosbrak,Wayne Rooney,6codwak6dNRj7TFax1SgVZvnNBVM4bUi1W37SrE9H7eb,157
9,Old,Title Crown,Sweat,No Trait,Bloody Eye,Confetti,Training Hoodie,Team,Dosbrak,Wayne Rooney,B8npQDuFUou8sbgMECwZh6HsRGTgShfJxkpTjGKpMq6m,158
8,Standard,Ba Snapback,England Paint,Gold Mouthguard,Laser Eyes,No Trait,No Trait,Blue,Dosbrak,Wayne Rooney,EAHRnMFzwBcC4RmPTJG7krj7TCooF9z2BsyoGZMbNnCH,159
6,Young,No Trait,No Trait,No Trait,No Trait,Boot Award,White Jersey,Blockasset,Dosbrak,Wayne Rooney,E8QgQuaYygxwe2wLZ7PBXpGvCZptKobikX3exXPc2GdE,160
8,Standard,No Trait,Sweat,Gold Mouthguard,No Trait,European Trophy,Training Hoodie,Blue,Dosbrak,Wayne Rooney,2HfvAAGp1pihtCNt3tWiDhMBmqPVapJ2Ys7F4nBrt1xQ,161
6,Standard,No Trait,England Paint,No Trait,Wayfarers,No Trait,No Trait,Team,Dosbrak,Wayne Rooney,73ykqCozs3hJeMGRStCWWq3ByfUk2HPuLZqdjRkbN9yW,162
8,Young,Title Crown,No Trait,No Trait,Laser Eyes,Fire Ball,Blue Jersey,Blockasset,Dosbrak,Wayne Rooney,GWCiZ5iVNFui445e6AgJHzMruRHSwRz878Q7VxhkhxkR,163
8,Standard,Winner Hat,No Trait,No Trait,Wayfarers,European Trophy,Suit,Green,Dosbrak,Wayne Rooney,4nq9a1131ExMCKAyJQGqJhRQJH5J5EGvQ811ckPeHm5G,164
8,Standard,No Trait,No Trait,Gold Mouthguard,Bloody Eye,Boot Award,Suit,Black,Dosbrak,Wayne Rooney,EEnhQ5ytNPowdRMJjxEGKTtcLvLEk7rAWpRYadiKY3i3,165
6,Standard,No Trait,No Trait,No Trait,No Trait,European Trophy,Red Jersey,Team,Dosbrak,Wayne Rooney,HgozLfbPR5iQXy6axn9biaNJY5U3aejQHgbmFzYTa3Xf,166
6,Old,No Trait,No Trait,No Trait,No Trait,Boot Award,Managers Jacket,Black,Dosbrak,Wayne Rooney,H6z6z1spjj9umg66DQ6hZM25ZctbkvcjsCpKMK5aYCeZ,167
6,Standard,No Trait,No Trait,No Trait,No Trait,European Trophy,Managers Jacket,Black,Dosbrak,Wayne Rooney,28RkgozZD8Nf1FNjRdfZT4GtAa1aKaShsFegdQP1guSc,168
8,Standard,No Trait,Sweat,No Trait,Bloody Eye,European Trophy,Training Hoodie,Red,Dosbrak,Wayne Rooney,AXQTktwKJJ9SmKP21A5RVkcu4D9MC1njRARBUgZ39oC,169
7,Standard,No Trait,Ad Beard,No Trait,No Trait,Fire Ball,Red Jersey,Green,Dosbrak,Wayne Rooney,CTsmAeCTyq2Hrdzyu1zhrC4MTExNnr4xxg4XZSp7Tjcz,170
7,Standard,Title Crown,England Paint,Medal,No Trait,No Trait,No Trait,Green,Dosbrak,Wayne Rooney,CtMzd8mapNQvNmZVCtLVyHUpqL9QH5JnHYJD7MNiPAYG,171
7,Old,Ba Snapback,No Trait,No Trait,No Trait,European Trophy,Suit,Blue,Dosbrak,Wayne Rooney,HhRu1fHBT7qwi7T67Aen5fb4HPYXfjm9VLW5VBhtirkW,172
7,Standard,Winner Hat,No Trait,No Trait,No Trait,European Trophy,Training Hoodie,Blue,Dosbrak,Wayne Rooney,4GaHGjqFyCXHYjjTtraViM9ZtD3ZJMij9iftU8viNZeC,173
8,Standard,Ba Snapback,No Trait,No Trait,Wayfarers,Boot Award,Training Hoodie,Blue,Dosbrak,Wayne Rooney,Ae9AUPmQRhUXa7tzMeDUnuj897UD9WaZPENTmV59tBbd,174
7,Old,No Trait,No Trait,No Trait,Laser Eyes,Boot Award,White Jersey,Red,Dosbrak,Wayne Rooney,5Ys5iQ4ZEchbmmUH6TpSrtSi9c5W5YiwKcFd6ZWzZ7aN,175
7,Standard,No Trait,Ad Beard,No Trait,No Trait,Captain Armband,Black Jersey,Green,Dosbrak,Wayne Rooney,DpSAvJLbCEmG7Ssd5TgXKSN55cgGSAteFtvd9KWVSGg,176
7,Young,No Trait,Sweat,No Trait,No Trait,European Trophy,Suit,Green,Dosbrak,Wayne Rooney,7Cdvqmg6dhgExXkZLcBX4cBz3nvJ9woJAF5JUANmBvLr,177
7,Standard,Title Crown,England Paint,No Trait,Bloody Eye,No Trait,No Trait,Red,Dosbrak,Wayne Rooney,ESfmZkojukw23d5LTonRPbZ7rvPds1981PpeTrdwtBd5,178
7,Young,Winner Hat,England Paint,Medal,No Trait,No Trait,No Trait,Red,Dosbrak,Wayne Rooney,9hdsQzeSLeRM2e8eRYyuY6wR1ndohuJ7gMnBy9y7dvaz,179
7,Standard,No Trait,Ad Beard,No Trait,No Trait,Pigskin Ball,Black Jersey,Red,Dosbrak,Wayne Rooney,1EM895SDz4BoZ8a3vSkDha4dA7gFFDc1JERw7vqun8Z,180
8,Young,No Trait,No Trait,Gold Mouthguard,Laser Eyes,Pigskin Ball,Training Hoodie,Team,Dosbrak,Wayne Rooney,2W3QV9H6QWdVAXGdRyxpdWxEfRycFKRN9gShc4mCqcpr,181
8,Standard,Winner Hat,England Paint,Medal,Bloody Eye,No Trait,No Trait,Black,Dosbrak,Wayne Rooney,8iyPDdEpBauZ9UzoNb9djpQsu98NEPVyrwjV8vv1Pnh2,182
6,Standard,No Trait,No Trait,No Trait,No Trait,Boot Award,Managers Jacket,Red,Dosbrak,Wayne Rooney,6WRAbABvR1hmZK2AWe2yrYKm9pTw7qYTsvtNhzFR7MjV,183
8,Standard,No Trait,No Trait,Gold Mouthguard,Wayfarers,Boot Award,Blue Jersey,Green,Dosbrak,Wayne Rooney,8LZFrt3FqtJnLJ8ssuerh8agjmF5rT8NVd2FScSNRPcm,184
8,Old,Title Crown,No Trait,No Trait,Laser Eyes,League Trophy,Red Jersey Torn,Red,Dosbrak,Wayne Rooney,Ag1Yd98nvAqMkQvW7qrzK82VL41dJkNZZf4yyTjXk1gj,185
7,Standard,Title Crown,England Paint,No Trait,Wayfarers,No Trait,No Trait,Orange,Dosbrak,Wayne Rooney,wACw1Cg8n3Zru8aacqgQrE3LsXTsnXrFK5TuwPDBAni,186
8,Standard,Ba Snapback,No Trait,Medal,No Trait,Boot Award,White Jersey,Orange,Dosbrak,Wayne Rooney,AW1x4V6sLTDRzHjGR8iivhJQM2akR2JnWHvKk7N6BmK7,187
7,Old,No Trait,Sweat,No Trait,No Trait,European Trophy,Red Jersey Torn,Green,Dosbrak,Wayne Rooney,GEjdYvjVa7qs3muofPjsfceWc6sTLvNiQaQTBb8343ee,188
7,Standard,No Trait,England Paint,Gold Mouthguard,Laser Eyes,No Trait,No Trait,Blue,Dosbrak,Wayne Rooney,2uDsgtVBeu5ztdMbvBsHa6MC5tYgubH1iaDbSuWYE1Jz,189
7,Old,Winner Hat,No Trait,No Trait,No Trait,League Trophy,Red Jersey Torn,Team,Dosbrak,Wayne Rooney,4Zx3QdMdWHK73hq6zMG8i1gwQLYX51PkGermjHPsxtpq,190
8,Young,Winner Hat,No Trait,Gold Mouthguard,No Trait,Boot Award,Red Jersey,Black,Dosbrak,Wayne Rooney,49dAcPouT1qi9T7r577C7SvKf9RdGqRKMWXCW9FdVzw9,191
8,Old,Wooly Hat,No Trait,Medal,No Trait,European Trophy,Red Jersey,Green,Dosbrak,Wayne Rooney,8DXKLGP6mD35DQ21NTP4F54SW8mkpFXZ8XtTAF2F7nTA,192
8,Young,Winner Hat,Sweat,No Trait,No Trait,European Trophy,Red Jersey,Orange,Dosbrak,Wayne Rooney,DxwUNpc2zYhRtmbjD2Vhj3j2srJ61wA5GcAEvBJ943gt,193
8,Standard,No Trait,No Trait,Medal,Bloody Eye,Boot Award,White Jersey,Green,Dosbrak,Wayne Rooney,JBtoRkphiJmonDaYEADGvJ3n85th6jXCAPFf9LP2fk6M,194
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,European Trophy,Training Hoodie,Orange,Dosbrak,Wayne Rooney,5ny2wdvZeKAtDzvKC5ajrkH69vv57RU3cuouzVabTk8c,195
6,Young,No Trait,No Trait,No Trait,No Trait,European Trophy,Training Hoodie,Red,Dosbrak,Wayne Rooney,F54R4quiYvnQTYznzm2FKzYbnCGvdBkCPVvQquaHyP2N,196
6,Standard,No Trait,No Trait,No Trait,No Trait,Boot Award,White Jersey,Blockasset,Dosbrak,Wayne Rooney,9U85JXu8dGazanMicBuZvk4zNn8XoxKDxfVWdAxQgu9s,197
7,Young,Winner Hat,England Paint,Gold Mouthguard,No Trait,No Trait,No Trait,Green,Dosbrak,Wayne Rooney,PDnT8Qybk75SdobnQMXimPEAHuX63DKawZB7cBUtizm,198
6,Young,No Trait,England Paint,No Trait,Laser Eyes,No Trait,No Trait,Blue,Dosbrak,Wayne Rooney,x5HwasVb8svVNQBbw4Wda1JG4KssDNPRhoU6YYpvbps,199
6,Young,No Trait,No Trait,No Trait,No Trait,European Trophy,Training Hoodie,Green,Dosbrak,Wayne Rooney,7YFGM4ejK1o2P1tcPDYpVdzbfv6y9NAiGeoSbDRoPz9q,200
7,Standard,Winner Hat,No Trait,No Trait,No Trait,Boot Award,Suit,Blue,Dosbrak,Wayne Rooney,5eXvvkkrKNqQFiNMjpjWVj9Q9yq4wr11Nu5EQV7XQ3et,201
8,Standard,No Trait,Sweat,No Trait,Wayfarers,Boot Award,Suit,Orange,Dosbrak,Wayne Rooney,5LcnQSH5w9qVPvTGpqsWbzju84eNBLrgy6uEzf7joB29,202
9,Old,Wooly Hat,Sweat,No Trait,Bloody Eye,Boot Award,Red Jersey,Black,Dosbrak,Wayne Rooney,cMLKF4hFYD2JnwBRvjvf1prX5UxfP9UWtP6WaR1ggXf,203
9,Standard,Wooly Hat,Sweat,Medal,No Trait,Boot Award,Red Jersey,Orange,Dosbrak,Wayne Rooney,3rCdCcu8haJbP7BNso1DzbEiJKt61BEm7qvYi71KDedd,204
7,Standard,Ba Snapback,England Paint,No Trait,Laser Eyes,No Trait,No Trait,Blue,Dosbrak,Wayne Rooney,8LFWqFXW4DNwiYfP74wSAbfX6xqMPfDwop1Dh1Afh67i,205
8,Standard,Winner Hat,No Trait,Diamond Grill,No Trait,Fire Ball,Managers Jacket,Orange,Dosbrak,Wayne Rooney,8vTooi7pHhfMLutZZZKs9ycAxjFPi4CEQrNyNJzmSGTu,206
7,Old,No Trait,Sweat,No Trait,No Trait,European Trophy,Suit,Black,Dosbrak,Wayne Rooney,9Uya9WxDo7Pwe3rp4VZjwHtScdLNtcQUGgaFQTeEMP5t,207
6,Standard,No Trait,England Paint,No Trait,Bloody Eye,No Trait,No Trait,Blockasset,Dosbrak,Wayne Rooney,9tA2H8R4FznvhNv8Nncst1gqQ24BFZpZ8yywCQpasNAa,208
8,Old,Wooly Hat,No Trait,No Trait,Bloody Eye,European Trophy,Red Jersey,Black,Dosbrak,Wayne Rooney,2RcHmGc3Q8FY7rStUVtS1dQu9DkMPQjHkQiFkUX2a83Z,209
7,Standard,Ba Snapback,England Paint,No Trait,Laser Eyes,No Trait,No Trait,Orange,Dosbrak,Wayne Rooney,5vdoWgnUGxBWckD9iPPeqNh4TKnCKYkkaQUZt7mAgPqe,210
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,Boot Award,Red Jersey,Blockasset,Dosbrak,Wayne Rooney,BFteCmZwchspqX3BP7nTJ2EXwy8PzZ2bGQssMzdUCGC3,211
6,Young,No Trait,England Paint,No Trait,Laser Eyes,No Trait,No Trait,Red,Dosbrak,Wayne Rooney,DqZQVSpwHbwESmYdmhHoUWMv1wK6zACzC1qLTGF48ywr,212
8,Young,Title Crown,No Trait,Diamond Grill,No Trait,Pigskin Ball,Blue Jersey,Blue,Dosbrak,Wayne Rooney,7Gsc8gdUFJdLWBpk6ZHD4TCNaN48sfpasUTDUhmC4xQ2,213
9,Standard,Wooly Hat,No Trait,Diamond Grill,Laser Eyes,League Trophy,Red Jersey,Green,Dosbrak,Wayne Rooney,EbqmQdCWaY9AxuD6LrD8Mzf7QNpZUdKfnYEgwrfYCt63,214
8,Old,Title Crown,No Trait,No Trait,Laser Eyes,Yellow Card,Blue Jersey,Blockasset,Dosbrak,Wayne Rooney,9PpJJUeZzs325YS2HYsm47y7KTWZnV6nw8KVKwHfKKZG,215
8,Young,Title Crown,No Trait,Diamond Grill,No Trait,Pigskin Ball,Suit,Red,Dosbrak,Wayne Rooney,8B9MM8bWiSsHQzksJ2ojAAiKpEfMuUGpEfENw3cY2HVx,216
8,Standard,Winner Hat,No Trait,Medal,No Trait,European Trophy,Red Jersey,Green,Dosbrak,Wayne Rooney,aY7xT88o56bNMubWzuCvr1bzVNcmEw16CXaDqie2JCL,217
8,Standard,Ba Snapback,England Paint,Medal,Wayfarers,No Trait,No Trait,Red,Dosbrak,Wayne Rooney,8jNj8bqznvi2fNJ7txiAB7YFftieo7qyGjYLLVP5AB6a,218
8,Old,Ba Snapback,No Trait,Gold Mouthguard,No Trait,European Trophy,Red Jersey,Green,Dosbrak,Wayne Rooney,ATtxDQiJYi9LwJKvUmVEw8nnFKoDHQW9r4rzG8fN7zMx,219
8,Standard,Title Crown,No Trait,Diamond Grill,No Trait,Captain Armband,Black Jersey,Blockasset,Dosbrak,Wayne Rooney,E5ssmUbmoKC7kqHPW9M41DhTaMJBgUX3vU19F2af6xDd,220
7,Young,Winner Hat,No Trait,No Trait,Bloody Eye,No Trait,Patriot Flag,Blockasset,Dosbrak,Wayne Rooney,8zLy8XdisNSbfCofUt8fVsa91kiXFJuMhYeC3ScVxwpq,221
6,Standard,No Trait,England Paint,No Trait,Wayfarers,No Trait,No Trait,Blockasset,Dosbrak,Wayne Rooney,3s6gY5PakuyUspCJCvzjwJwKyWD5xwGkADTjHxAe9D2o,222
6,Standard,No Trait,Ad Beard,No Trait,No Trait,No Trait,Black Jersey,Black,Dosbrak,Wayne Rooney,8GwjKbhEwSWX2RNjX1jwsEp5QDcrpotu9QbLGF3YAMBQ,223
8,Standard,Wooly Hat,No Trait,No Trait,Bloody Eye,European Trophy,Red Jersey,Blue,Dosbrak,Wayne Rooney,F5rr9tjUiJuy1iugqi3oD9uaBBMQM56b8ADMPLJ4qbvF,224
8,Standard,No Trait,No Trait,Gold Mouthguard,Bloody Eye,European Trophy,Red Jersey,Blue,Dosbrak,Wayne Rooney,GxFv7pvNPGxiYQXQuAj4odpqBvadTKfaNrxUEpDSxndf,225
9,Standard,Wooly Hat,Sweat,No Trait,Wayfarers,European Trophy,Red Jersey,Black,Dosbrak,Wayne Rooney,CMZf8SoCvsVVbqQJg2RKnkwxQnmpvrnrpWZ6wtCPEdwa,226
7,Standard,Ba Snapback,England Paint,No Trait,Laser Eyes,No Trait,No Trait,Green,Dosbrak,Wayne Rooney,DSAKKDH3KYTN7wsNxR9yycUp1KYQGk2GYxCq72GrVo4T,227
7,Young,Ba Snapback,England Paint,No Trait,Bloody Eye,No Trait,No Trait,Black,Dosbrak,Wayne Rooney,G9Z1tpcPQ7GnxUmazkg38SGqfUKaiABkey7vm4TCyBBG,228
7,Standard,No Trait,No Trait,No Trait,Bloody Eye,Boot Award,Suit,Red,Dosbrak,Wayne Rooney,FSjJJKuQCZPzdE1NBpeGUpyz2H8VpjxR2mS69ubZ5zYk,229
7,Young,No Trait,No Trait,Diamond Grill,No Trait,Yellow Card,Patriot Flag,Green,Dosbrak,Wayne Rooney,HsV1zVqzgw16biQYkeXabf9Fq3DtxLFapbnNskNBcDFL,230
6,Old,No Trait,No Trait,No Trait,No Trait,European Trophy,Suit,Red,Dosbrak,Wayne Rooney,nwfDND3AMxki1wnGSnceQk2c91AuSa6LQypkE7jtW9N,231
6,Young,No Trait,No Trait,No Trait,No Trait,League Trophy,Red Jersey Torn,Team,Dosbrak,Wayne Rooney,4WcEtyKab7yQQUaYUzzRd5uR8Y1p4iGE7dJrojcsGz1H,232
8,Standard,Winner Hat,No Trait,Gold Mouthguard,No Trait,Boot Award,Black Jersey,Red,Dosbrak,Wayne Rooney,5DSpe7Bn3PSanMdrxedy14UhsbQv147FLQNWqUjA3Fxx,233
6,Standard,Title Crown,England Paint,No Trait,No Trait,No Trait,No Trait,Orange,Dosbrak,Wayne Rooney,8RWAVEmRDq2i1gTE3cc3jff3xyKP9uRYQGmY2MnPit3v,234
9,Standard,Ba Snapback,No Trait,Gold Mouthguard,Bloody Eye,Yellow Card,Red Jersey Torn,Team,Dosbrak,Wayne Rooney,5UjbDjV1jD83BqFcY3CBqkQU3bPjEmARWL6kT7MHJJtG,235
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,Boot Award,Training Hoodie,Green,Dosbrak,Wayne Rooney,CSCzcnv6BY9ZieETrH3YQu9iNy8F1tMCfgV3HiUYbLME,236
6,Standard,No Trait,No Trait,No Trait,No Trait,European Trophy,Red Jersey,Blockasset,Dosbrak,Wayne Rooney,CVaiPTkC26aFURLTvtiWNEn1K39DyzQY9MGH5nmH97Ed,237
7,Old,No Trait,No Trait,Medal,No Trait,Pigskin Ball,Managers Jacket,Team,Dosbrak,Wayne Rooney,FgPkyfXRfVFcXfXLKQCifdH3HPiTZzoKp52cSc4YThXy,238
9,Standard,Wooly Hat,Sweat,Medal,No Trait,League Trophy,Red Jersey,Team,Dosbrak,Wayne Rooney,EreFKDUA2AqHyd7gvic44NWHCfHzS6rURTwvebWPgCaG,239
7,Standard,Ba Snapback,No Trait,No Trait,No Trait,League Trophy,Red Jersey Torn,Team,Dosbrak,Wayne Rooney,Ah4NLdbZXK22gT9JjSa15wGGbR7hMhEiLqQGg2LXeXmr,240
6,Standard,Title Crown,England Paint,No Trait,No Trait,No Trait,No Trait,Red,Dosbrak,Wayne Rooney,BG85WZzuNr6iktCp8eNtMm3RTpqmecRtvD3GYFSjpAs7,241
9,Young,Ba Snapback,No Trait,Gold Mouthguard,Laser Eyes,Pigskin Ball,Managers Jacket,Red,Dosbrak,Wayne Rooney,DD4SPdtSArDaKh1T5rQawzfR4whTCqxLkHHTCM8KJbru,242
8,Old,Wooly Hat,Sweat,No Trait,No Trait,European Trophy,Red Jersey,Green,Dosbrak,Wayne Rooney,DrANgT4JjebWPKVqVtjJ88Jm2LJrUJwbBqjNzskzRwjt,243
8,Young,Ba Snapback,No Trait,No Trait,Wayfarers,Fire Ball,Suit,Team,Dosbrak,Wayne Rooney,3TJjbjMbY6n62NZKpE4iWhD21HZR56xKMbadRATFeSaj,244
8,Standard,Wooly Hat,No Trait,Gold Mouthguard,No Trait,Boot Award,Red Jersey,Orange,Dosbrak,Wayne Rooney,8fhBmto79bsRng7gAGXe2HcgjUen4ZpFeSotpCc3TxAo,245
8,Standard,Winner Hat,No Trait,Medal,Bloody Eye,No Trait,Red Jersey Torn,Team,Dosbrak,Wayne Rooney,FXoATrfX2sApueANtQ5oJZdLYpDyJrzrTHnseTPaBKdb,246
7,Standard,Winner Hat,England Paint,Gold Mouthguard,No Trait,No Trait,No Trait,Orange,Dosbrak,Wayne Rooney,2dpF8cDdeLb7JLandLS8C6Qm6x2hKu9wDk7vijD99Xti,247
6,Standard,Title Crown,England Paint,No Trait,No Trait,No Trait,No Trait,Green,Dosbrak,Wayne Rooney,7kghtjtmGbuTG7wkYqYadEX2D7TndbVWfKXQ7xtTGThH,248
7,Standard,Winner Hat,England Paint,Medal,No Trait,No Trait,No Trait,Black,Dosbrak,Wayne Rooney,CtN33NYjhxK2pYVMcHMxf3VQf6Kfm5snPcxvK9rSYVCU,249
7,Standard,No Trait,Sweat,No Trait,Bloody Eye,No Trait,Patriot Flag,Team,Dosbrak,Wayne Rooney,3MsKGaSrDDA2HebgwooQZLQ4cyvfBoFk7qMw9XLxsXdD,250
7,Standard,Winner Hat,England Paint,No Trait,Bloody Eye,No Trait,No Trait,Blue,Dosbrak,Wayne Rooney,3hwoYRpSCpkN9NNq8s5iR8AKxZ9bckCDPQMq3P6Fn2yF,251
7,Old,No Trait,No Trait,No Trait,Bloody Eye,Fire Ball,Patriot Flag,Blockasset,Dosbrak,Wayne Rooney,C9Asr74vtiJUAGTZweHiY2XvPNChyPk8hEPwuSPoUAM9,252
8,Standard,Ba Snapback,Sweat,No Trait,Laser Eyes,No Trait,Red Jersey Torn,Team,Dosbrak,Wayne Rooney,FrwA8SSt8Vgfg7tzrPNdMqtCXJ72PMo6V97fn1nDUJnr,253
8,Standard,Ba Snapback,No Trait,Gold Mouthguard,No Trait,Boot Award,Black Jersey,Red,Dosbrak,Wayne Rooney,979SgvTCxQqeE4mckLzsS2wMLBjDNf86AWAvR6C5ApAg,254
6,Young,Winner Hat,England Paint,No Trait,No Trait,No Trait,No Trait,Blue,Dosbrak,Wayne Rooney,A2SZrZfQ45aBhHN1WHLFnx1zGpgVrhVpxDQffzu5B7AF,255
8,Standard,Wooly Hat,Sweat,No Trait,No Trait,European Trophy,Red Jersey,Blue,Dosbrak,Wayne Rooney,8Tjx79PdkBWoA3c7y2AL83pEjb4J68TqBv7Huwkkdjf9,256
10,Standard,Title Crown,Sweat,Diamond Grill,Bloody Eye,Captain Armband,Black Jersey,Red,Dosbrak,Wayne Rooney,2XXCFALueX8BhhhQwh7X2w1kY3GutYq9U8tiFi8yPPMm,257
6,Standard,No Trait,No Trait,No Trait,No Trait,European Trophy,Training Hoodie,Red,Dosbrak,Wayne Rooney,3baZVrKJUKYhefE5EiWCkw7437kJCZZ33SAbMQbGxW3M,258
6,Old,No Trait,No Trait,No Trait,No Trait,Boot Award,Blue Jersey,Blue,Dosbrak,Wayne Rooney,283zpycHaBdzJKJtPm9jetsW5KgaHXJvtMLEFq4Tu5J3,259
8,Standard,No Trait,Sweat,No Trait,Laser Eyes,Fire Ball,Blue Jersey,Team,Dosbrak,Wayne Rooney,5Gc6Qty9hLVw3wigRkDLrv8HFJbn7TUbqxfs3117pNKx,260
